,location,total_sqft,bath,price,bhk
2967,Hegde Nagar,1884.0,4.0,118.0,3
2968,Hegde Nagar,1930.0,4.0,122.0,3
2969,Hegde Nagar,1584.01,3.0,104.0,3
2970,Hegde Nagar,1168.0,2.0,68.0,3
2971,Hegde Nagar,2162.03,4.0,129.0,3
2972,Hegde Nagar,2087.01,4.0,160.0,3
2973,Hegde Nagar,1000.0,2.0,66.0,2
2974,Hegde Nagar,1348.0,2.0,80.5,3
2975,Hennur,1075.0,2.0,52.0,2
2976,Hennur,1255.0,2.0,52.32,2
2977,Hennur,1225.0,2.0,57.0,2
2978,Hennur,1255.0,2.0,57.5,2
2979,Hennur,1259.0,2.0,57.0,2
2980,Hennur,1255.0,2.0,53.5,2
2981,Hennur,1285.0,2.0,60.0,2
2982,Hennur,1285.0,2.0,60.0,2
2983,Hennur,1100.0,2.0,60.0,2
2984,Hennur,1231.0,2.0,48.0,2
2985,Hennur,1255.0,2.0,58.0,2
2986,Hennur,1040.0,2.0,42.12,2
2987,Hennur,1255.0,2.0,54.5,2
2988,Hennur,1041.0,2.0,40.6,2
2990,Hennur,1255.0,2.0,55.5,2
2992,Hennur,1231.0,2.0,50.0,2
2993,Hennur,2500.0,5.0,125.0,5
2994,Hennur,1160.0,2.0,49.0,2
2995,Hennur,2400.0,3.0,135.0,3
2996,Hennur,1255.0,2.0,53.5,2
2997,Hennur,1255.0,2.0,55.5,2
2998,Hennur,1100.0,2.0,44.55,2
2999,Hennur,1255.0,2.0,57.5,2
3000,Hennur,960.0,2.0,48.0,2
3001,Hennur,1020.0,2.0,48.0,2
3002,Hennur,1255.0,2.0,52.32,2
3003,Hennur,1295.0,2.0,64.0,2
3004,Hennur,1935.0,3.0,102.0,3
3006,Hennur,1345.0,2.0,69.0,3
3007,Hennur,1255.0,2.0,58.0,2
3008,Hennur,1420.0,2.0,62.0,2
3009,Hennur,1155.0,2.0,54.5,2
3010,Hennur,1255.0,2.0,52.32,2
3011,Hennur,1255.0,2.0,52.35,2
3013,Hennur,1255.0,2.0,54.5,2
3014,Hennur,1830.0,2.0,113.0,3
3015,Hennur,1830.5,3.0,84.205,3
3016,Hennur,1255.0,2.0,55.5,2
3017,Hennur,1255.0,2.0,53.57,2
3018,Hennur,1255.0,2.0,56.5,2
3019,Hennur,1050.0,2.0,42.73,2
3020,Hennur,1295.0,2.0,62.0,2
3021,Hennur Road,2089.0,3.0,140.0,3
3022,Hennur Road,5000.0,8.0,250.0,8
3023,Hennur Road,1385.0,2.0,83.09,2
3024,Hennur Road,1317.5,2.0,63.77,2
3026,Hennur Road,2264.0,3.0,159.0,3
3027,Hennur Road,1157.0,2.0,84.0,2
3028,Hennur Road,1904.0,3.0,120.0,3
3029,Hennur Road,1891.0,3.0,109.0,3
3030,Hennur Road,1561.0,3.0,95.0,3
3032,Hennur Road,2060.0,3.0,149.0,3
3033,Hennur Road,1482.0,2.0,92.0,3
3034,Hennur Road,1232.0,2.0,89.0,2
3035,Hennur Road,1065.0,2.0,42.6,2
3037,Hennur Road,1482.0,2.0,87.0,3
3038,Hennur Road,1891.0,3.0,139.0,3
3039,Hennur Road,1703.0,3.0,101.0,3
3040,Hennur Road,1232.0,2.0,69.61,2
3041,Hennur Road,987.0,2.0,49.0,2
3043,Hennur Road,2160.0,3.0,160.0,3
3045,Hennur Road,1680.0,3.0,99.27,3
3046,Hennur Road,1065.0,2.0,42.6,2
3047,Hennur Road,1385.0,2.0,83.09,2
3049,Hennur Road,2350.0,3.0,174.0,3
3050,Hennur Road,1586.0,3.0,93.94,3
3051,Hennur Road,1975.0,3.0,123.0,3
3052,Hennur Road,1290.0,2.0,94.5,3
3053,Hennur Road,901.0,2.0,49.5,2
3054,Hennur Road,1445.0,3.0,86.56,3
3055,Hennur Road,1482.0,2.0,97.0,3
3056,Hennur Road,1182.0,2.0,82.5,2
3058,Hennur Road,1036.0,2.0,59.46,2
3059,Hennur Road,1891.0,3.0,109.0,3
3060,Hennur Road,1232.0,2.0,69.61,2
3062,Hennur Road,2320.0,3.0,170.0,3
3063,Hennur Road,1936.0,3.0,118.0,3
3064,Hennur Road,1480.0,2.0,65.0,2
3065,Hennur Road,1590.0,3.0,96.5,3
3066,Hennur Road,1445.0,2.0,105.0,3
3067,Hennur Road,1036.0,2.0,59.45,2
3068,Hennur Road,1832.0,3.0,125.0,3
3069,Hennur Road,1359.0,2.0,104.0,2
3070,Hennur Road,1341.0,2.0,75.76,2
3071,Hennur Road,1040.0,2.0,50.0,2
3073,Hennur Road,1414.0,2.0,84.18,2
3074,Hennur Road,1949.0,3.0,133.0,3
3075,Hennur Road,1232.0,2.0,89.0,2
3076,Hennur Road,1250.0,2.0,77.88,3
3077,Hennur Road,2502.0,4.0,180.0,4
3078,Hennur Road,1831.0,3.0,110.0,3
3079,Hennur Road,1232.0,2.0,87.0,2
3080,Hennur Road,1232.0,2.0,74.0,2
3081,Hennur Road,1232.0,2.0,66.0,2
3082,Hennur Road,1341.0,2.0,95.0,2
3084,Hennur Road,1232.0,2.0,88.0,2
3085,Hennur Road,2365.0,4.0,175.0,3
3086,Hennur Road,1310.0,2.0,66.0,2
3088,Hennur Road,1015.0,2.0,50.0,2
3090,Hennur Road,2264.0,3.0,168.0,3
3091,Hennur Road,2002.0,3.0,120.0,3
3092,Hennur Road,1232.0,2.0,69.6,2
3093,Hennur Road,1195.0,2.0,73.0,2
3094,Hennur Road,1020.0,2.0,47.0,2
3095,Hennur Road,5100.0,6.0,375.0,5
3096,Hennur Road,1061.0,2.0,54.92,2
3098,Hennur Road,1020.0,2.0,45.0,2
3099,Hennur Road,2041.0,3.0,128.0,3
3100,Hennur Road,1232.0,2.0,87.0,2
3101,Hennur Road,1066.0,2.0,52.23,2
3102,Hennur Road,973.0,2.0,56.0,2
3103,Hennur Road,1255.0,2.0,84.0,2
3104,Hennur Road,1232.0,2.0,83.0,2
3105,Hennur Road,1832.0,3.0,116.0,3
3106,Hennur Road,2050.0,3.0,120.0,3
3107,Hennur Road,1445.0,2.0,86.69,3
3108,Hennur Road,1445.0,2.0,83.0,3
3111,Hennur Road,1654.0,3.0,97.8,3
3112,Hennur Road,1480.0,3.0,100.0,3
3113,Hennur Road,1450.0,3.0,88.6,3
3114,Hennur Road,1155.0,2.0,69.18,2
3115,Hennur Road,1053.0,2.0,53.0,2
3116,Hennur Road,1195.0,2.0,59.0,2
3117,Hennur Road,1904.0,3.0,129.0,3
3118,Hennur Road,1981.0,3.0,134.0,3
3119,Hennur Road,1155.0,2.0,69.18,2
3121,Hennur Road,1590.0,3.0,105.0,3
3122,Hennur Road,2041.0,3.0,138.0,3
3123,Hennur Road,1100.0,2.0,78.0,3
3124,Hennur Road,1880.0,4.0,154.0,4
3125,Hennur Road,1232.0,2.0,69.61,2
3126,Hennur Road,1748.0,3.0,103.0,3
3127,Hennur Road,1460.0,2.0,80.3,2
3129,Hennur Road,1933.0,3.0,140.0,3
3130,Hennur Road,1030.0,2.0,46.5,2
3131,Hennur Road,1232.0,2.0,69.61,2
3133,Hennur Road,1445.0,2.0,89.56,3
3134,Hennur Road,973.0,2.0,50.74,2
3136,Hennur Road,1305.0,2.0,77.0,3
3138,Hennur Road,1165.0,2.0,67.0,2
3139,Hennur Road,980.0,2.0,51.0,2
3140,Hennur Road,1232.0,2.0,80.0,2
3141,Hennur Road,1085.0,2.0,43.4,2
3142,Hennur Road,950.0,2.0,55.0,2
3143,Hennur Road,1140.0,2.0,56.0,2
3144,Hennur Road,1891.0,3.0,110.0,3
3147,Hennur Road,1165.0,2.0,52.0,2
3148,Hennur Road,1450.0,2.0,80.0,2
3149,Hennur Road,1155.0,2.0,69.18,2
3150,Hennur Road,1936.0,3.0,131.0,3
3151,Hoodi,985.0,2.0,67.0,2
3154,Hoodi,1425.0,2.0,80.0,2
3155,Hoodi,1420.0,2.0,75.0,2
3156,Hoodi,1639.0,3.0,110.0,3
3158,Hoodi,1639.0,3.0,98.32,3
3162,Hoodi,1026.0,2.0,60.87,2
3163,Hoodi,1050.0,2.0,50.0,2
3164,Hoodi,1400.0,2.0,78.0,2
3165,Hoodi,2400.0,5.0,160.0,5
3166,Hoodi,1196.0,2.0,71.74,2
3168,Hoodi,1500.0,2.0,84.0,2
3169,Hoodi,1055.0,2.0,57.63,2
3170,Hoodi,1925.0,2.0,114.0,3
3171,Hoodi,1400.0,2.0,82.0,2
3173,Hoodi,706.0,1.0,48.24,1
3174,Hoodi,1257.0,2.0,69.0,2
3175,Hoodi,1132.0,2.0,67.9,2
3176,Hoodi,1925.0,3.0,110.0,3
3178,Hoodi,1257.0,2.0,71.03,2
3179,Hoodi,1305.0,2.0,75.0,2
3181,Hoodi,1240.0,2.0,65.0,2
3183,Hoodi,1108.0,2.0,74.23,2
3184,Hoodi,1257.0,2.0,68.5,2
3185,Hoodi,1000.0,2.0,48.0,2
3186,Hoodi,1063.0,2.0,61.17,2
3187,Hoodi,1259.0,2.0,69.45,2
3188,Hoodi,711.0,1.0,42.65,1
3190,Hoodi,863.0,1.0,40.55,1
3191,Hoodi,1715.0,2.0,100.0,3
3193,Hoodi,1447.0,3.0,76.0,2
3194,Hoodi,2144.0,3.0,140.0,3
3195,Hoodi,1108.0,2.0,66.46,2
3197,Hoodi,1837.0,3.0,110.0,3
3198,Hoodi,3385.0,4.0,220.0,4
3200,Hoodi,1181.0,2.0,55.0,2
3201,Hoodi,1490.0,3.0,85.0,3
3202,Hoodi,1258.5,2.0,59.135,2
3203,Horamavu Agara,1200.0,2.0,45.0,2
3204,Horamavu Agara,1560.0,3.0,75.0,3
3205,Horamavu Agara,755.0,2.0,37.49,2
3206,Horamavu Agara,982.0,2.0,47.65,2
3207,Horamavu Agara,1650.0,2.0,75.0,3
3208,Horamavu Agara,950.0,2.0,39.0,2
3209,Horamavu Agara,1756.0,3.0,92.0,3
3210,Horamavu Agara,1106.0,2.0,43.09,2
3211,Horamavu Agara,1079.0,2.0,41.0,2
3212,Horamavu Agara,1265.0,2.0,65.0,3
3213,Horamavu Agara,1060.0,2.0,37.0,2
3214,Horamavu Agara,1107.83,2.0,41.51,2
3215,Horamavu Agara,980.0,2.0,38.19,2
3216,Horamavu Agara,1250.0,3.0,65.0,3
3217,Horamavu Agara,1145.0,2.0,41.21,2
3218,Horamavu Agara,2400.0,3.0,80.0,5
3219,Horamavu Agara,1000.0,2.0,46.0,2
3220,Horamavu Agara,760.0,2.0,37.49,2
3221,Horamavu Agara,1150.0,2.0,42.0,2
3223,Horamavu Agara,750.0,2.0,37.49,2
3224,Horamavu Agara,625.0,1.0,27.0,1
3225,Horamavu Agara,1080.0,2.0,38.0,2
3226,Horamavu Agara,994.0,2.0,42.28,2
3227,Horamavu Agara,1107.83,2.0,41.51,2
3229,Horamavu Agara,1090.0,2.0,46.0,2
3230,Horamavu Agara,1400.0,3.0,63.0,3
3231,Horamavu Agara,1557.0,3.0,70.0,3
3232,Horamavu Agara,1058.0,2.0,47.0,2
3235,Horamavu Banaswadi,1460.0,2.0,80.5,2
3236,Horamavu Banaswadi,1156.0,2.0,46.0,2
3237,Horamavu Banaswadi,1180.0,2.0,58.0,2
3238,Horamavu Banaswadi,1307.0,2.0,51.6,2
3239,Horamavu Banaswadi,3800.0,8.0,200.0,6
3240,Horamavu Banaswadi,1357.0,2.0,54.0,2
3241,Horamavu Banaswadi,925.0,2.0,38.0,2
3242,Horamavu Banaswadi,1272.0,2.0,48.0,2
3243,Horamavu Banaswadi,1225.0,2.0,49.5,2
3244,Horamavu Banaswadi,1272.0,2.0,51.5,2
3245,Horamavu Banaswadi,1272.0,2.0,51.5,2
3246,Horamavu Banaswadi,1156.0,2.0,46.9,2
3247,Horamavu Banaswadi,1200.0,2.0,45.0,2
3248,Horamavu Banaswadi,1254.0,2.0,47.0,2
3249,Horamavu Banaswadi,1610.0,3.0,68.0,3
3250,Horamavu Banaswadi,1210.0,2.0,50.0,2
3251,Horamavu Banaswadi,1357.0,2.0,54.0,2
3252,Horamavu Banaswadi,1272.0,2.0,50.0,2
3253,Horamavu Banaswadi,1200.0,2.0,45.0,2
3254,Horamavu Banaswadi,1025.0,2.0,45.0,2
3255,Horamavu Banaswadi,1081.0,2.0,52.0,2
3256,Horamavu Banaswadi,1000.0,2.0,50.0,2
3257,Hormavu,1500.0,2.0,78.0,2
3258,Hormavu,1150.0,2.0,55.0,2
3260,Hormavu,1180.0,2.0,50.0,2
3261,Hormavu,1200.0,2.0,67.0,2
3262,Hormavu,1200.0,3.0,70.0,2
3263,Hormavu,1175.0,2.0,52.0,2
3264,Hormavu,1351.0,2.0,53.0,1
3265,Hormavu,1141.0,2.0,44.4,2
3266,Hormavu,1130.0,2.0,42.3,2
3268,Hormavu,1725.0,3.0,85.0,3
3269,Hormavu,1153.0,2.0,65.0,2
3270,Hormavu,1150.0,2.0,53.11,2
3271,Hormavu,1123.0,2.0,56.0,2
3272,Hormavu,1385.0,2.0,69.0,3
3274,Hormavu,1030.0,2.0,49.35,2
3275,Hormavu,1018.0,2.0,50.8,2
3276,Hormavu,1555.0,3.0,75.0,3
3277,Hormavu,1143.0,2.0,53.0,2
3278,Hormavu,1100.0,2.0,38.0,2
3279,Hormavu,1000.0,2.0,50.0,2
3280,Hormavu,1200.0,2.0,68.0,2
3282,Hormavu,1200.0,2.0,68.0,2
3283,Hormavu,765.0,2.0,37.49,2
3285,Hormavu,1081.5,2.0,38.665,2
3286,Hormavu,1250.0,2.0,60.0,2
3287,Hormavu,965.0,2.0,37.15,2
3288,Hormavu,583.0,1.0,28.275,1
3289,Hormavu,1129.0,2.0,44.0,2
3290,Hormavu,1385.0,2.0,69.25,3
3291,Hormavu,1165.0,2.0,40.0,2
3292,Hormavu,1065.0,2.0,50.92,2
3293,Hormavu,1046.0,2.0,60.0,2
3294,Hormavu,1400.0,2.0,75.0,2
3295,Hormavu,1365.0,2.0,65.0,3
3296,Hormavu,1196.0,2.0,44.8,2
3297,Hormavu,1263.0,2.0,47.36,2
3298,Hormavu,1015.0,2.0,39.08,2
3300,Hormavu,1200.0,2.0,73.0,2
3301,Hormavu,1250.0,2.0,65.0,2
3303,Hormavu,1075.0,2.0,53.7,2
3304,Hormavu,980.0,2.0,42.0,2
3305,Hormavu,1075.0,2.0,53.7,2
3306,Hormavu,2282.0,4.0,115.0,4
3307,Hormavu,1206.0,2.0,55.0,2
3308,Hormavu,1310.0,2.0,67.0,2
3309,Hormavu,1310.0,2.0,60.0,2
3310,Hormavu,1020.0,2.0,45.75,2
3311,Hormavu,1210.0,2.0,69.0,2
3312,Hosa Road,1652.0,3.0,85.0,3
3314,Hosa Road,1161.0,2.0,55.15,2
3316,Hosa Road,1161.0,2.0,55.15,2
3317,Hosa Road,1365.0,2.0,92.0,2
3318,Hosa Road,1243.0,2.0,48.5,2
3320,Hosa Road,1332.0,2.0,86.12,3
3321,Hosa Road,615.0,1.0,28.29,1
3322,Hosa Road,1318.0,2.0,85.28,3
3323,Hosa Road,1133.0,2.0,52.0,2
3324,Hosa Road,1016.0,2.0,40.0,2
3325,Hosa Road,972.0,2.0,40.0,2
3326,Hosa Road,1161.0,2.0,55.15,2
3327,Hosa Road,1532.0,3.0,98.13,3
3328,Hosa Road,1680.0,3.0,101.0,3
3329,Hosa Road,880.0,2.0,50.0,2
3330,Hosa Road,1533.0,3.0,98.18,3
3331,Hosa Road,1040.0,2.0,68.59,2
3332,Hosa Road,1040.0,2.0,61.0,2
3334,Hosa Road,1245.0,2.0,62.0,2
3335,Hosa Road,1311.0,2.0,84.86,3
3336,Hosa Road,800.0,1.0,39.99,1
3338,Hosa Road,1364.0,2.0,64.79,2
3339,Hosa Road,1016.0,2.0,45.0,2
3341,Hosa Road,1360.0,2.0,77.61,2
3342,Hosa Road,1170.0,2.0,65.0,2
3343,Hosa Road,1161.0,2.0,55.15,2
3344,Hosa Road,1470.0,2.0,84.22,3
3346,Hosa Road,1161.0,2.0,48.75,2
3348,Hosa Road,1016.0,2.0,39.95,2
3349,Hosakerehalli,2378.0,3.0,262.0,3
3350,Hosakerehalli,2376.0,3.0,203.0,3
3351,Hosakerehalli,3205.0,5.0,380.0,4
3353,Hosakerehalli,3024.0,5.0,350.0,4
3354,Hosakerehalli,2400.0,5.0,250.0,5
3355,Hosakerehalli,1817.0,4.0,153.0,3
3356,Hosakerehalli,1304.0,2.0,100.0,2
3357,Hosakerehalli,2480.0,3.0,245.0,3
3358,Hosakerehalli,925.0,2.0,46.5,2
3359,Hosakerehalli,2480.0,4.0,260.0,3
3360,Hosakerehalli,1596.0,3.0,79.8,3
3361,Hosakerehalli,1200.0,2.0,100.0,3
3362,Hosakerehalli,3205.0,4.0,300.0,4
3363,Hosakerehalli,3033.0,4.0,326.0,4
3364,Hosakerehalli,600.0,2.0,65.0,2
3365,Hosakerehalli,2480.0,4.0,265.0,3
3366,Hosakerehalli,925.0,2.0,46.25,2
3367,Hosakerehalli,2376.0,3.0,240.0,3
3368,Hosakerehalli,1500.0,6.0,145.0,5
3369,Hoskote,1250.0,3.0,50.0,3
3370,Hoskote,1225.0,3.0,40.0,3
3371,Hoskote,1740.0,3.0,60.0,3
3372,Hoskote,1170.0,2.0,45.0,2
3374,Hoskote,1200.0,3.0,57.0,3
3375,Hoskote,1069.0,2.0,38.0,3
3376,Hoskote,1095.0,2.0,33.6,2
3378,Hoskote,1065.0,2.0,31.5,2
3379,Hoskote,1395.0,2.0,63.0,3
3380,Hoskote,1065.0,2.0,28.5,2
3381,Hoskote,945.0,2.0,35.0,2
3382,Hoskote,1003.5,2.0,28.095,2
3383,Hoskote,1065.0,2.0,33.75,2
3384,Hoskote,509.0,1.0,23.0,1
3385,Hosur Road,1656.0,2.0,120.0,2
3386,Hosur Road,1194.0,2.0,69.0,2
3389,Hosur Road,3300.0,5.0,240.0,5
3390,Hosur Road,1510.0,2.0,105.0,3
3391,Hosur Road,1427.0,2.0,80.63,3
3392,Hosur Road,1508.0,2.0,110.0,3
3393,Hosur Road,460.0,1.0,21.0,1
3395,Hosur Road,1179.0,2.0,49.0,2
3396,Hosur Road,950.0,2.0,60.0,2
3397,Hosur Road,1194.0,2.0,71.64,2
3398,Hosur Road,1766.0,3.0,130.0,3
3399,Hosur Road,1689.0,3.0,103.0,3
3400,Hosur Road,3600.0,5.0,180.0,5
3401,Hosur Road,1170.0,2.0,48.0,2
3402,Hosur Road,1250.0,2.0,55.0,2
3403,Hosur Road,1689.0,3.0,103.0,3
3405,Hosur Road,2000.0,4.0,130.0,4
3406,Hosur Road,1250.0,2.0,65.0,2
3407,Hosur Road,1689.0,3.0,103.0,3
3409,Hosur Road,1223.0,2.0,93.0,2
3410,Hosur Road,1919.0,3.0,117.0,3
3411,Hulimavu,1125.0,2.0,50.0,2
3412,Hulimavu,1242.0,2.0,51.0,2
3414,Hulimavu,1823.0,3.0,100.0,3
3415,Hulimavu,1300.0,2.0,36.0,2
3416,Hulimavu,1080.0,2.0,43.2,2
3417,Hulimavu,1100.0,2.0,71.5,2
3419,Hulimavu,688.0,1.0,50.0,1
3420,Hulimavu,1255.0,2.0,73.0,2
3421,Hulimavu,1200.0,4.0,75.0,4
3422,Hulimavu,1058.0,2.0,48.0,2
3423,Hulimavu,1375.0,2.0,80.0,2
3424,Hulimavu,1248.0,2.0,69.0,2
3425,Hulimavu,1818.0,3.0,135.0,3
3426,Hulimavu,1225.0,2.0,55.0,2
3427,Hulimavu,1255.0,2.0,74.0,2
3428,Hulimavu,1175.0,2.0,45.0,2
3429,Hulimavu,1255.0,2.0,69.0,2
3430,Hulimavu,1255.0,2.0,66.0,2
3431,Hulimavu,3035.0,5.0,271.0,3
3432,Hulimavu,3035.0,5.0,220.0,3
3433,Hulimavu,1127.0,2.0,65.0,2
3434,Hulimavu,1200.0,2.0,50.0,2
3436,Hulimavu,1200.0,2.0,75.0,2
3437,Hulimavu,1430.0,2.0,90.0,3
3438,Hulimavu,850.0,1.0,39.5,2
3439,Hulimavu,1000.0,2.0,45.0,2
3442,Hulimavu,3560.0,5.0,318.0,4
3443,Hulimavu,1011.0,2.0,38.0,2
3444,Hulimavu,1276.0,2.0,76.0,2
3445,Hulimavu,1500.0,2.0,90.0,2
3446,Hulimavu,1315.0,2.0,60.48,2
3447,Hulimavu,1021.0,2.0,76.0,2
3448,Hulimavu,581.0,1.0,29.0,1
3449,Hulimavu,935.0,2.0,45.0,2
3450,Hulimavu,1050.0,2.0,125.0,2
3452,Hulimavu,1200.0,4.0,75.0,4
3453,Hulimavu,1260.0,2.0,82.0,3
3454,Hulimavu,450.0,1.0,20.0,1
3455,Hulimavu,1231.0,2.0,84.5,2
3456,Hulimavu,1916.0,2.0,150.0,3
3457,Hulimavu,1115.0,2.0,44.6,2
3458,ISRO Layout,4400.0,6.0,250.0,6
3459,ISRO Layout,1000.0,2.0,60.0,2
3460,ISRO Layout,1180.0,2.0,52.0,2
3461,ISRO Layout,1000.0,2.0,60.0,2
3462,ISRO Layout,1310.0,2.0,68.0,3
3463,ISRO Layout,4200.0,4.0,255.0,4
3464,ISRO Layout,1050.0,2.0,51.0,2
3465,ISRO Layout,1370.0,2.0,87.0,3
3466,ITPL,1200.0,3.0,56.12,3
3467,ITPL,1548.0,3.0,89.5,3
3468,ITPL,1200.0,3.0,68.4,3
3469,ITPL,1200.0,3.0,56.12,3
3470,ITPL,1200.0,3.0,56.12,3
3471,ITPL,1500.0,3.0,61.52,3
3472,ITPL,5667.5,5.0,300.0,4
3473,Iblur Village,3235.0,3.0,235.0,3
3474,Iblur Village,3596.0,5.0,290.0,4
3475,Iblur Village,1920.0,3.0,130.0,3
3476,Iblur Village,1995.0,3.0,135.0,3
3477,Iblur Village,3596.0,5.0,282.0,4
3478,Iblur Village,1918.0,3.0,129.0,3
3480,Iblur Village,2100.0,4.0,145.0,3
3481,Iblur Village,1920.0,3.0,150.0,3
3482,Iblur Village,1920.0,3.0,130.0,3
3483,Iblur Village,1920.0,3.0,150.0,3
3484,Iblur Village,2000.0,4.0,138.0,3
3485,Iblur Village,3596.0,5.0,260.0,4
3486,Iblur Village,3596.0,5.0,279.0,4
3487,Iblur Village,2666.0,4.0,200.0,3
3488,Iblur Village,5384.0,5.0,420.0,5
3489,Iblur Village,3596.0,5.0,297.0,4
3490,Iblur Village,5515.0,6.0,425.0,5
3491,Iblur Village,1920.0,3.0,130.0,3
3492,Iblur Village,3596.0,4.0,268.0,4
3495,Indira Nagar,1200.0,2.0,93.0,2
3496,Indira Nagar,1128.0,2.0,105.0,2
3497,Indira Nagar,2800.0,3.0,330.0,3
3498,Indira Nagar,1650.0,3.0,200.0,3
3500,Indira Nagar,1210.0,2.0,102.0,2
3501,Indira Nagar,1224.0,2.0,105.0,2
3502,Indira Nagar,2070.0,3.0,225.0,3
3503,Indira Nagar,500.0,1.0,70.0,1
3504,Indira Nagar,1400.0,2.0,168.0,2
3505,Indira Nagar,2400.0,4.0,525.0,4
3507,Indira Nagar,1145.0,2.0,100.0,2
3508,Indira Nagar,1470.0,2.0,170.0,2
3509,Indira Nagar,2700.0,3.0,324.0,3
3510,Indira Nagar,850.0,1.0,57.0,1
3511,Indira Nagar,3250.0,8.0,600.0,8
3512,Indira Nagar,2601.0,4.0,312.0,3
3513,Indira Nagar,1260.0,2.0,100.0,2
3514,Indira Nagar,1740.0,3.0,191.0,3
3515,Indira Nagar,1650.0,3.0,220.0,3
3518,Indira Nagar,1440.0,3.0,275.0,3
3519,Indira Nagar,1475.0,2.0,171.0,2
3520,Indira Nagar,3200.0,4.0,440.0,4
3521,Indira Nagar,4000.0,4.0,700.0,4
3522,Indira Nagar,850.0,1.0,60.0,1
3523,Indira Nagar,2400.0,4.0,405.0,4
3524,Indira Nagar,1800.0,5.0,350.0,5
3527,Indira Nagar,1650.0,3.0,200.0,3
3528,Indira Nagar,2800.0,4.0,365.0,4
3529,Indira Nagar,1260.0,2.0,120.0,2
3530,Indira Nagar,1149.0,2.0,130.0,2
3532,Indira Nagar,2400.0,6.0,475.0,6
3533,JP Nagar,1850.0,3.0,150.0,3
3534,JP Nagar,1000.0,2.0,35.0,2
3535,JP Nagar,1100.0,2.0,70.0,2
3536,JP Nagar,940.0,2.0,49.0,2
3538,JP Nagar,4624.5,4.0,314.5,4
3539,JP Nagar,1078.0,2.0,45.0,2
3540,JP Nagar,1050.0,1.0,44.0,1
3541,JP Nagar,1352.5,2.0,93.865,2
3542,JP Nagar,1200.0,2.0,62.0,2
3543,JP Nagar,1300.0,2.0,90.87,2
3544,JP Nagar,1315.0,2.0,85.4,3
3545,JP Nagar,1690.0,3.0,112.0,3
3550,JP Nagar,750.0,1.0,52.5,1
3551,JP Nagar,1200.0,2.0,78.0,2
3552,JP Nagar,1850.0,2.0,110.0,3
3553,JP Nagar,1100.0,2.0,45.0,2
3554,JP Nagar,1197.0,2.0,47.88,2
3555,JP Nagar,2700.0,4.0,160.0,7
3557,JP Nagar,820.0,2.0,45.0,2
3558,JP Nagar,1750.0,3.0,123.0,3
3563,JP Nagar,745.0,1.0,34.27,1
3564,JP Nagar,1800.0,6.0,68.0,6
3565,JP Nagar,1150.0,2.0,90.0,2
3567,JP Nagar,1960.0,3.0,138.0,3
3568,JP Nagar,1500.0,2.0,87.0,4
3570,JP Nagar,1250.0,2.0,60.0,2
3571,JP Nagar,1125.0,2.0,39.98,2
3572,JP Nagar,2400.0,3.0,196.0,3
3573,JP Nagar,1300.0,2.0,91.65,2
3574,JP Nagar,1107.0,2.0,57.0,2
3575,JP Nagar,1250.0,2.0,93.0,2
3576,JP Nagar,1500.0,2.0,108.0,3
3577,JP Nagar,1405.0,2.0,99.0,2
3578,JP Nagar,1157.0,2.0,73.0,2
3580,JP Nagar,1048.0,2.0,44.0,2
3581,Jakkur,1417.0,2.0,75.0,2
3582,Jakkur,1590.0,2.0,125.0,3
3583,Jakkur,1279.0,2.0,77.0,2
3584,Jakkur,1710.0,3.0,107.0,3
3585,Jakkur,1396.0,2.0,86.51,3
3586,Jakkur,3467.86,6.0,249.0,4
3587,Jakkur,1865.0,3.0,124.0,3
3588,Jakkur,1100.0,2.0,53.35,2
3589,Jakkur,1760.0,3.0,139.0,3
3590,Jakkur,1290.0,2.0,100.0,2
3591,Jakkur,1452.19,2.0,100.0,2
3592,Jakkur,1798.0,3.0,120.0,3
3593,Jakkur,1300.0,2.0,85.0,2
3594,Jakkur,3181.0,4.0,260.5,4
3595,Jakkur,1950.0,3.0,131.0,3
3597,Jakkur,1230.0,2.0,76.0,2
3599,Jakkur,1290.0,2.0,80.0,2
3600,Jakkur,1760.0,3.0,110.0,3
3602,Jakkur,1483.0,2.0,98.0,2
3605,Jakkur,1650.0,3.0,111.0,3
3607,Jakkur,2423.0,4.0,160.0,3
3608,Jakkur,2197.0,3.0,136.0,3
3609,Jakkur,1125.0,2.0,65.0,2
3610,Jakkur,1230.0,2.0,79.0,2
3611,Jakkur,1202.0,2.0,79.0,2
3612,Jakkur,1858.0,3.0,123.0,3
3613,Jakkur,1798.0,3.0,110.0,3
3614,Jakkur,1785.0,3.0,130.0,3
3615,Jakkur,1080.0,2.0,60.0,2
3616,Jakkur,1260.0,2.0,71.195,2
3617,Jakkur,1816.0,3.0,119.0,3
3618,Jakkur,1424.0,2.0,80.0,2
3619,Jakkur,1290.0,2.0,85.0,2
3620,Jakkur,1300.0,2.0,80.0,2
3621,Jakkur,1290.0,2.0,80.04,2
3622,Jakkur,1282.0,2.0,72.0,2
3624,Jakkur,1660.0,3.0,104.0,3
3625,Jakkur,1291.0,2.0,75.0,2
3626,Jakkur,1473.0,2.0,85.0,2
3628,Jakkur,1660.0,3.0,104.0,3
3629,Jakkur,1950.0,3.0,131.0,3
3630,Jakkur,1432.0,2.0,85.0,2
3632,Jakkur,1710.0,3.0,110.0,3
